A,B,C,D,LABEL
,,,243285758.0,0
,,,45681.0,0
,42260480325.0,,,0
8.0,648000000.0,979000000.0,243287000.0,0
,,,639007.0,0
,2940000000.0,,656909.0,0
,6700000000.0,,3078281.0,0
87.0,49694161.0,78822548.0,8729.0,0
,,,367738.0,0
,,,1110746.0,0
,117962575313.0,,,0
,14300000000.0,,39666173.0,0
,,,9465966.0,0
,2715260.0,,,0
,71804374460.0,,1674388.0,0
,85323875.0,,233374.0,0
,,,12435132.0,0
,423300000000.0,,2189232250.0,0
,6480000000.0,,250370841.0,0
32.0,45509920.0,86706051.0,353.0,0
,128269969800.0,,,0
,,,13858.0,0
,,,95463467.0,0
,,,6086895.0,0
,,,,0
,,,1858306.0,0
,,,5565223.0,0
,1523720039112.0,,66285517.0,0
,986981018182.0,,128323016.0,0
,43578447856.0,,,0
34.0,1862346840.0,6344654670.0,583930987.0,0
,1147836718448.0,,159243482.0,0
,,,141037828.0,0
,,,248823814.0,0
,199800332.0,,,0
,,,49621425.0,0
,,,98025298.0,0
,,,8353385.0,0
217.0,33330730450.0,67907715932.0,37153176.0,0
5.0,940000000.0,1550001203.0,110942353.0,0
,2225472680200.0,,867000585.0,0
112.0,37540162634.0,70440891894.0,267156.0,0
,,,16336690.0,0
17.0,24453970.0,306384311.0,1910934.0,0
183.0,15679678280.0,23296042339.0,285562362.0,0
,241308000000.0,,414172.0,0
32.0,62608434.0,4745568905.0,171100.0,0
24.0,,7229350664.0,353.0,0
,,,,0
,,,107990.0,0
,,,33420709.0,0
,47106613060.0,,1052443.0,0
,,,89445251.0,0
71.0,3370604887.0,8241134294.0,1737230.0,0
,6636000000.0,,2619999.0,0
35.0,3235089462.0,8706287508.0,1028508.0,0
,93234396.0,,2157075.0,0
,,,3203330.0,0
29.0,788292681.0,1470246873.0,46087747.0,0
231.0,13228109825.0,42584171707.0,0.0,0
3.0,17313782.0,117313782.0,73055.0,0
,,,949322127.1,0
110.0,8693695606.0,15024193703.0,78962.0,1
,,,1180785.0,0
,74995851159.0,,,0
,,,53814.0,0
,,,14174761.0,0
,,,,0
217.0,10436964904.0,21288742198.0,153833514.0,0
,561182373600.0,,,0
2.0,316400000.0,316400000.0,123270.0,0
14.0,149856376.0,206291260.0,30780804.0,0
,,,1224457.0,0
39.0,4593343184.0,11513028760.0,871762161.0,0
46.0,100570100.0,7176007975.0,,0
,206000000000.0,,353085995.0,0
,,,54740858.0,0
,,,,0
,3500000000.0,,1341342263.0,0
168.0,31083262637.0,56323652962.0,4281195788.0,0
,4452000000.0,,133131.0,0
7.0,46645000.0,46645000.0,1178722.0,0
,,,324251119.0,0
144.0,2012286607.0,4129966843.0,79756896.5,0
,838600000.0,,72498966.0,0
,,,1042977.0,0
8.0,54869738.0,96869738.0,34503.0,0
,,,69591717.0,0
,152161000.0,,20253267.0,0
,110079502850.0,,,0
4.0,119000000.0,119000000.0,45060677.0,0
25.0,243552834.0,623909669.0,44007.0,0
20.0,1528237649.0,3034278174.0,1720000.0,0
19.0,4668987260.0,7319371260.0,286736952.0,0
,,,,0
,52305754880.0,,50569462.0,0
,,,7089114.0,0
,,,7677656.0,0
,,,401432.0,0
57.0,3041515901.0,8652697297.0,,0
31.0,44481121.0,88504560.0,0.0,0
24.0,522463081.0,1044013638.0,36551.0,0
,,,26296255.0,0
,1201100047140.0,,870383397.0,0
,,,12909051.0,0
112.0,94044164270.0,160692131800.0,72126624.0,0
5.0,738000.0,1432000.0,356.0,0
,7600000000.0,,810827212.0,0
,14000000000.0,,268621011.0,0
,,,76627.0,0
1.0,,25000000.0,,0
1.0,2000000000.0,2000000000.0,,0
,,,13429621.0,0
172.0,1682583982.0,2862463444.0,,0
32.0,62403192.0,123779497.0,1606667.0,0
,72607900664.0,,20037165.0,0
,,,131890297.0,0
1.0,10000000.0,10000000.0,9764307.0,0
,458666025000.0,,50067865.0,0
115.0,7485914695.0,16238088053.0,,0
1.0,10000000.0,10000000.0,10000904.0,0
,,,6185735.0,0
15.0,125284893.0,760708893.0,56592422.0,0
418.0,49216666686.0,91968429740.0,4571613917.0,0
,,,,0
,7380000000.0,,29681123.0,0
123.0,13411416669.0,22894613431.0,1272411.0,0
5.0,5034074986.0,5034074986.0,53411.0,0
,257217623100.0,,13074844.0,0
24.0,63643802746.0,63643802746.0,17792995.0,0
,,,1075291644.0,0
,66618611330184.0,,141815816324.0,0
35.0,17392087.0,30984799.0,0.0,0
24.0,3434150000.0,6755610000.0,13834617.0,0
,27494118848.0,,1114787.0,0
,,,70990941.0,0
,,,1200.0,0
,,,17145430.0,0
,,,1662168.0,0
27.0,,3320821932.0,,0
2.0,5500000.0,5500000.0,1200609.0,0
,34627125434.0,,,0
2.0,27216000.0,41796000.0,2122741.0,0
,,,1287300181.0,0
,,,23081.0,0
,,,8107150.0,0
,,,646183.0,0
,6376764000.0,,1200800.0,0
,,,,0
,,,459477.0,0
13.0,35180000.0,289561960.0,216103.0,0
1.0,,870000000.0,9185620.0,0
,,,12418987.0,0
2.0,2750700.0,6375700.0,3360262.0,0
,,,293018656.0,0
47.0,2000000000.0,20659003511.0,692840487.0,0
1.0,39000000.0,39000000.0,39497388.0,0
,634922688344.0,,,0
,,,,0
,,,69672.0,0
,,,5000580.0,0
,,,1000000.0,0
,1813680665600.0,,,0
,,,26287757.0,0
,,,24312302.0,0
,24850000000.0,,128122885.0,0
,,,20368322.0,0
,,,30.0,0
,97650000000.0,,162984455.0,0
,,,1734740.0,0
,24800000000.0,,45590033.0,0
203.0,14830076647.0,25894815847.0,2415088.0,0
,3330201781165.0,,306271499.0,0
,2447920561808.0,,,0
,43852993110.0,,,0
4.0,28347000.0,257347000.0,1029507.0,0
,,,2650622.0,0
,200000000.0,,5951900.0,0
,126098712290.0,,,0
,300000000.0,,60007.0,0
,410000000.0,,3786548.0,0
,399550000000.0,,154250920.2,0
,36410325792.0,,4145909.0,0
,5640215078.0,,29380279.0,0
,3780000000.0,,5468374.0,0
,21673649928.0,,27926745.0,0
,7500000000.0,,24912.0,0
,,,10932514728.7,0
,,,71926.0,0
3.0,,2108668499.0,,0
,384573532920.0,,,0
,3780000000.0,,37127887.0,0
,2482455000.0,,2690175.0,0
103.0,5346155973.0,10429461431.0,183945.0,0
,630000000.0,,22345420.0,0
,,,513411.0,0
,,,5274021845.0,0
5.0,216246340.0,216246340.0,7428.0,0
,,,3234288.0,0
,,,487873.0,0
,,,,0
,,,1015787.0,0
18.0,129125882.0,958700926.0,3063987.0,0
,,,224655.0,0
,,,4480037.0,0
,,,14710793.0,0
,,,15611203.0,0
,,,18768408.0,0
,,,127244.0,0
,,,42085.0,0
,8288176000.0,,220363662.0,0
,,,8578175.0,0
,277183192130.0,,695056424.0,0
28.0,811273785.0,2133940671.0,,0
,20316789462.0,,328716.0,0
,,,93017496.0,0
16.0,,545379189.0,15129.0,0
,48668750788.0,,294566690.0,0
3.0,,2963795719.0,170596281.0,0
,,,,0
,,,17274468.0,0
,125534000000.0,,142526380.0,0
,18716467000.0,,571166761.0,0
2.0,87300000.0,87300000.0,47998531.0,0
,31413042000.0,,33320.0,0
30.0,528531800.0,648115800.0,6666096.0,0
,,,190226355.4,0
,16000000.0,,81040340.0,0
,,,279084118.0,0
,,,733728.0,0
52.0,2498721311.0,4268109305.0,1449525.0,0
2.0,,107500000.0,66776.0,0
,,,,0
,,,34598062.0,0
,534000000.0,,1551398.0,0
,,,19596385.0,0
,271320000000.0,,4329616686.0,0
,,,2105952.0,0
,,,,0
,9000000000.0,,127541296.0,0
,,,48064.0,0
,,,2367349.0,0
68.0,11497315684.0,21959736444.0,4730038.0,0
,383164243176.0,,193609114.0,0
107.0,5179832790.0,9683959341.0,882568.0,0
,,,3618865.0,0
,,,11501.0,0
,,,108936621.0,0
,,,222806709.0,0
,32978844124.0,,,0
,268885560060.0,,662240491.02,0
,230000000000.0,,3073544001.4,0
30.0,1214945682.0,2760109345.0,41713.0,0
,,,826262.0,0
4.0,636838.0,636838.0,850769.0,0
,56799265000.0,,40129818.0,0
1.0,,2641000.0,4271474.0,0
,26379152921849.0,,,0
,,,937973.0,0
,,,566175715.0,0
,,,1965730.0,0
14.0,125480000.0,283227074.0,110541.0,0
,,,172379062.0,0
,19404000000.0,,157276324.0,0
,,,,0
55.0,2462819255.0,3160413533.0,19464410.0,0
,20210000.0,,10858444.0,0
,,,4782696.0,0
,10769674709.0,,4679595.0,0
,8960000000.0,,15144921.0,0
,,,1072597.6,0
,,,68721.0,0
,,,157000880.0,0
,,,300573.0,0
,,,50084316.0,0
,3737655054.0,,3774564.0,0
,10539313280.0,,1127878.0,0
,,,3306513.0,0
,60696000000.0,,776831.1,0
22.0,787590476.0,1940028686.0,21766247.0,0
,38262225865.0,,6186932709.0,0
32.0,1787964258.0,2378964258.0,7121739.0,0
20.0,41744640925.0,70026205095.0,118350043.0,0
,25771833808.0,,,0
,9620000000.0,,14302681.0,0
,1811767350000.0,,252652871.0,0
,28543245264.0,,29645040.0,0
,119850000000.0,,307770175.0,0
,1489537030117635.0,,357580333247.0,0
,,,2785122.0,0
53.0,698261920.0,1149432766.0,132135401.0,0
,,,17089764.0,0
,,,5411123.0,0
,,,67489.0,0
2.0,3800000.0,3800000.0,36387760.0,0
2.0,100000000.0,12537321918.0,785059855.0,0
,,,12203666.0,0
1.0,1000000.0,1000000.0,1000066.0,0
14.0,2028351038.0,4052267345.0,96643.0,0
,3515222166.0,,110835304.0,0
,14370690300.0,,2969457.0,0
,,,13326.0,0
,,,14256487.0,0
,5677500000.0,,,0
,1754901998928.0,,,0
,,,,0
9.0,,7084948331.0,,0
,537500000.0,,32124356.0,0
,5290000000.0,,47101284.0,0
,,,,0
,,,1330266.0,0
10.0,420000000.0,945000000.0,29438335.0,0
,,,70165457.0,0
66.0,481495783.0,1014390063.0,1045941.0,0
27.0,10873583.0,25893231.0,,0
,,,40474899.0,0
,12180000000.0,,61429135.0,0
,,,15877416.0,0
4.0,7100000000.0,7100000000.0,,0
57.0,3793614180.0,11166045911.0,41051.0,0
1.0,1000000.0,1000000.0,100680598.0,0
,4063806651905.0,,,0
,94508593685.0,,0.0,0
,,,951237105.0,0
,169091161760.0,,109585250.0,0
2.0,325000000.0,625000000.0,104022442.0,0
18.0,195330000.0,247080000.0,51169.0,0
,,,60188.0,0
,,,117940664.0,0
,51089060022.0,,,0
10.0,7680000.0,232008540.0,496641.0,0
,20497600000.0,,174048836.0,0
,780000000.0,,6152367.0,0
,,,5618314.0,0
,3175148758.0,,55381.0,0
4.0,159000000.0,183499400.0,14743054.0,0
9.0,95000000.0,485000000.0,3241484.0,0
,2880000000.0,,83471932.0,0
,,,1047831.0,0
,,,1094377.0,0
3.0,171000000.0,217600000.0,686019.0,0
,800000000.0,,4224895.0,0
43.0,9156534648.0,9156534648.0,1308471456.0,0
,,,651001.0,0
,,,89333514.0,0
,323745885540.0,,223743442.0,0
,,,67629201.0,0
14.0,15845000000.0,28595000000.0,500652198.0,0
33.0,10070094228.0,15081552895.0,,0
,37702699056.0,,298295005.0,0
,,,71843.0,0
,740298310886.0,,84295607.0,0
,13774200000.0,,3811225.0,0
,62861562000.0,,,0
47.0,6434171488.0,11972248651.0,264016301.0,0
,198000000.0,,1381774.0,0
18.0,2000875898.0,2686078583.0,10477160.0,0
,,,11162399.0,0
,8376800000.0,,,0
10.0,182207500.0,1696849287.0,2246186.0,0
6.0,,14123898.0,1423360.0,0
,,,522276.0,0
,,,28239.0,0
,,,16772691.0,0
,,,675913.0,0
,,,163995804.0,0
10.0,2319741477.0,2319741477.0,887.0,0
,75620000000.0,,,0
3.0,8328517.0,18328517.0,1506737.0,0
,,,21899298.0,0
16.0,2025949349.0,3039770238.0,121812.0,0
20.0,180080000.0,546393083.0,20238046.0,0
,82052344000.0,,119494387.0,0
,19822719385.0,,2597638.5,0
,685058002200.0,,532440761.0,0
16.0,819655599.0,1250963484.0,2921687.0,0
,,,,0
,,,31588.0,0
,,,26821394.0,0
,,,,0
7.0,7099041501.0,7099041501.0,28366.0,0
23.0,2400973000.0,3093173000.0,1552743.0,0
,,,129746.0,0
2.0,780000000.0,780000000.0,5449037.0,0
7.0,24566761.0,549566761.0,324326532.0,0
,,,276426.0,0
31.0,1084489799.0,1138429127.0,108818.0,0
,100330234483.0,,934245029.0,0
,1062300384000.0,,254411.0,0
,1610100000000.0,,24501317.0,0
,5202000000.0,,180331994.0,0
43.0,65361579.0,2735725633.0,,0
,61600000000.0,,1077489520.0,0
104.0,2418916428.0,7062522935.0,,0
1.0,,400000000.0,1601557.2,0
19.0,1601415485.0,1651966685.0,27546619.0,0
,1102856106550.0,,383498835.0,0
,,,2127056.0,0
,,,1036125.0,0
,,,,0
68.0,111996597783.0,620941784623.0,3379768191.3,0
,16407911980.0,,9764377.0,0
29.0,5659801535.0,10680157961.0,,0
,448000000.0,,88466978.0,0
1.0,2000000.0,2000000.0,3043474.0,0
,,,232393893.0,0
54.0,4427673498.0,9618221911.0,1142694464.0,0
9.0,255164635.0,388103635.0,25031167.0,0
,,,5999.0,0
,,,182951514.0,0
,34237632.0,,55926012.0,0
95.0,3128450555.0,6640954154.0,97727169.0,0
,4542200420.0,,445621.0,0
,73349744000.0,,228355458.0,0
,72477540000.0,,181750585.0,0
,19380755104432.0,,1609794063.5,0
12.0,719200000.0,1508760000.0,99394515.0,0
,,,,0
,,,3747981.0,0
,,,22803926.0,0
,10000000000.0,,800966619.0,0
23.0,550510487.0,595727095.0,6050950.0,0
,1728576018180.0,,,0
72.0,39798356175.0,71800423746.0,535174345.1,0
,,,21393977.0,0
,,,34179878.0,0
9.0,1000443836.0,2507739691.0,,0
27.0,863185398.0,1420835553.0,28044029.0,0
20.0,1504331800.0,15159626630.0,144934607.0,0
,,,,0
7.0,2533407044.0,2533407044.0,,0
,,,,0
,,,103675.0,0
,190248000000.0,,883824100.0,0
,57194927905.0,,13949048.0,0
,1950000000.0,,1880059.0,0
,267170880000.0,,538310000.0,0
,,,54286656.0,0
31.0,819396173.0,3167982283.0,140957.0,0
,67083885110.0,,6130052.0,0
,,,206340.0,0
,28894780576.0,,,0
,14122000000.0,,100402.0,0
1.0,42000000.0,42000000.0,3925697.0,0
22.0,4386651.0,209300685.0,,0
20.0,1108593256.0,1816123798.0,5127562.0,0
,,,25517032.0,0
9.0,137980000.0,238228000.0,1704108.0,0
6.0,11071034.0,25118634.0,55449.0,0
1.0,,14000000.0,32915478.0,0
,172277296336.0,,,0
163.0,12268287797.0,20075825368.0,57455729.0,0
38.0,2580829988.0,4464085361.0,,0
37.0,25019921.0,46459335.0,,0
26.0,678684138.0,1515153638.0,103589795.0,0
18.0,1648578000.0,2857078060.0,1260130151.0,0
,,,89611627.0,0
,35400000000.0,,4154401.0,0
26.0,2067785571.0,4143320529.0,1450347.1,0
28.0,41881287.0,1020234564.0,0.0,0
702.0,203686688223.0,670634876706.0,179111860.0,0
,3510000000.0,,5890586.0,0
,5920775888.0,,40659769.0,0
,,,112103.0,0
,4498616331.0,,41877.0,0
,40998457800.0,,61069190.0,0
,,,2280531.0,0
,,,9234721.0,0
150.0,11425802000.0,24369071806.0,3839856.0,0
,153300000000.0,,299669642.0,0
,,,59515100.0,0
,8698803296.0,,25817911.0,0
,7486915436.0,,1359867740.0,0
,2205000000.0,,249930054.0,0
26.0,334181108.0,1998929155.0,42131620.0,0
,7950000000.0,,3732785.0,0
30.0,2836724826.0,3029417600.0,,0
5.0,211315000.0,291315000.0,69618001.0,0
,1700000000.0,,151709664.0,0
,10080000000.0,,30888164.0,0
12.0,12630734.0,18572819.0,979141.0,0
,810857817000.0,,35114925.0,0
,,,229872063.0,0
,4915481547702.0,,1982788.0,0
,15171200000.0,,6931445.0,0
,,,2543.0,0
,744705000000.0,,128560594.0,0
7.0,396329728.0,396329728.0,14749835.0,0
,,,540768.0,0
,,,5165780.0,0
,82548038250.0,,5850986305.0,0
24.0,628309390.0,1237959852.0,1222855.0,0
,,,181336.0,0
,,,5436.0,0
,,,462392.0,0
,20578206288.0,,381071465.0,0
,,,1317266.0,0
,,,850180760.0,0
,1438100000000.0,,62047643363.4,0
,14621380.0,,,0
,,,74785.0,0
24.0,302659017.0,562808224.0,,0
,,,3000.0,0
,,,51605873.0,0
,,,,0
39.0,3110583264.0,5544665241.0,,0
,,,14356281.0,0
,2200000000.0,,22629593.0,0
3.0,309000000.0,309000000.0,4513693.0,0
,180924205608.0,,99989003.0,0
,832460000000.0,,813381209.0,0
,,,25585.0,0
,,,163266.1,0
,173482868430.0,,364394762.0,0
1.0,,67000000.0,11200645.0,0
,,,2353433.0,0
10.0,1110000000.0,1870088000.0,40817194.0,0
,37851892596.0,,,0
15.0,707000000.0,1529000000.0,9975275.0,0
,3306928800.0,,4406263.0,0
,41318626089.0,,,0
,19808000000.0,,351623854.0,0
,96264244286.0,,335819.0,0
,,,6079815.0,0
,,,4470.7,0
,,,55397.0,0
,,,66212.0,0
,28655000000.0,,1950589.0,0
,,,400335.0,0
,28826174208.0,,,0
46.0,4011256536.0,11526008159.0,959688.0,0
84.0,57959043916.0,76649602116.0,,0
,,,23786540.0,0
,,,543479919.0,0
,,,495077.0,0
,245970500000.0,,1140450147.0,0
21.0,2422646395.0,3107717797.0,29042423.0,0
,,,152000.0,0
124.0,18372410778.0,31183649539.0,41549737.0,0
,,,5166818.0,0
6.0,3019503288.0,6009503288.0,,0
19.0,949849629.0,1256191020.0,813069808.0,0
60.0,3528313471.0,5340284540.0,8946013.0,0
11.0,456270510.0,526198510.0,38983655.0,0
,2614099216.0,,8608412.0,0
,57111889104.0,,7807135.0,0
,7680000000.0,,28881080.0,0
1.0,40000000.0,40000000.0,1290826.0,0
,,,17831000.0,0
,,,56398.0,0
,2258048000.0,,720910.3,0
,,,30599676.0,0
34.0,2067191274.0,4148498853.0,33541.0,0
,19054506899656.0,,,0
,,,1962101.0,0
,4822559745948.0,,5205.0,0
,2036745000.0,,2712230.0,0
,26196156000.0,,21576597.0,0
,,,13547236.0,0
,193000000.0,,43049500.0,0
7.0,45213000000.0,51243106304.0,2393157.0,0
,,,189190521.0,0
13.0,1185000000.0,2241440000.0,1957998.0,0
38.0,1548458146.0,2853276228.0,,0
8.0,1817000000.0,1817000000.0,645800.0,0
45.0,784389166.0,984181856.0,25146207.0,0
8.0,224490352.0,244490352.0,13474796.0,0
,65280000000.0,,165288098.0,0
,,,48919.0,0
,,,,0
,18037007220.0,,7025950.0,0
,861454360.0,,7159.0,0
,30800000000.0,,,0
26.0,5038303792.0,30360641961.0,,0
17.0,103838675.0,148698952.0,,0
,159166408.0,,,0
,966740080.0,,,0
,,,4171661.0,0
79.0,1398461790.0,2772155545.0,,0
5.0,33000000.0,59000000.0,4885049.0,0
,,,25048.0,0
,7603596000.0,,174927658.0,0
,2440000000.0,,2906056.0,0
7.0,193189026.0,193189026.0,624740.0,0
30.0,23939336.0,47880869.0,,0
,174560000000.0,,327897046.0,0
24.0,1139994647.0,1796994647.0,1173775.0,0
,,,18330804.0,0
,,,418186.0,0
2.0,,544757400.0,9105360.0,0
,,,,0
,,,168478502.0,0
,12578368000.0,,35986424.0,0
6.0,33188000.0,92472055.0,2043695.0,0
27.0,2189356286.0,3785140664.0,1207582.0,0
,,,3809335.0,0
,47500000000.0,,653490442.0,0
16.0,687567680.0,1055013680.0,111809133.0,0
,353880000000.0,,241272824.0,0
,,,34531.0,0
,6775689993750.0,,4546172377.4,0
103.0,3078764478.0,5387748880.0,4372343.0,0
,,,3701224.0,0
4.0,358000000.0,358000000.0,1055307.0,0
372.0,13933817367.0,26426130874.0,,0
7.0,117066240.0,123066240.0,1217505.0,0
,907956000.0,,2310096.0,0
,,,490808.0,0
,,,,0
,,,,0
,6138000000.0,,837859.0,0
,,,18342412.0,0
9.0,1373430450.0,7043050450.0,,0
,,,779500.0,0
63.0,259203395000.0,474583861444.0,61110136.1,0
,7500000000.0,,52243.0,0
3.0,79000000.0,79000000.0,3227519.0,0
,4881431910.0,,,0
,110407554306.0,,,0
,,,537483002.0,0
,,,101131611.0,0
,2950000000.0,,1400850.0,0
,,,613892.0,0
,,,1224264.0,0
,,,3679483.0,0
13.0,643000000.0,892400000.0,62279.0,0
51.0,4583474185.0,14511799675.0,,0
,610020000.0,,185876132.0,0
2.0,82000000.0,82000000.0,1093354.0,0
61.0,,6009955778.0,,0
,18080000000.0,,156962520.0,0
1.0,54000000.0,54000000.0,826355.0,0
,,,2004561.0,0
,173290000000.0,,347422678.0,0
,,,1891998.0,0
,,,40830237.0,0
,,,936061.0,0
,,,2118698.0,0
160.0,42619065252.0,78145751479.0,10294686.0,0
7.0,768368360.0,768368360.0,1080069.0,0
,8145588767.0,,,0
,506898760000.0,,261849812.0,0
,,,34594216.0,0
,,,4628328.0,0
76.0,1360239885.0,1527996241.0,334893.0,0
,,,343554.0,0
,,,76709.0,0
,3060302476968.0,,,0
,1550006767736.0,,,0
15.0,3010222312.0,4028825655.0,,0
,,,339048293.0,0
,,,2272374.0,0
,,,,0
,6127000000.0,,83293337.0,0
,77846624614.0,,2910306.0,0
,,,73022922.0,0
,,,1083156.0,0
134.0,23432933276.0,49182009997.0,14265825.0,0
,123968000000.0,,910147627.0,0
10.0,294459558.0,332959558.0,2039244.0,0
48.0,2045907397.0,3791266924.0,176023269.0,0
79.0,6230924169.0,12447161477.0,2524837.0,0
2.0,6175200.0,6575200.0,11700.0,0
21.0,144161847.0,158728247.0,21300887.0,0
,10785021933.0,,,0
,,,138578629.0,0
,54630292360.0,,8703431.0,0
,,,169800.0,0
,,,348201631.0,0
,258522000000.0,,145435860.0,0
,,,95536.0,0
,,,827794.0,0
,50000000.0,,,0
,568636277418.0,,45837773.0,0
,,,7969675.9,0
,61184564736.0,,,0
,8410000000.0,,53728581.0,0
,,,118886118.0,0
,71069052924692.0,,12219185.2,0
,365018948055.0,,,0
,1710000000.0,,42951718.0,0
,825000000.0,,1032085.0,0
,122429501000.0,,198914467.0,0
,,,1434791615.9,0
,14394080160.0,,1474096446.3,0
8.0,445238144.0,713238144.0,31103624.0,0
,35520000000.0,,267779251.0,0
,,,52925579.0,0
,170289572940.0,,4910116.7,0
,,,33864.0,0
121.0,149714962.0,739718731.0,1110.0,0
,14160000000.0,,1092834.0,0
4.0,,116499813.0,207934885.0,0
,,,2256735.6,0
6.0,11853474674.0,11853474674.0,41724433.0,0
,94000000000.0,,93666656.0,0
,,,254420072.0,0
43.0,1792372750.0,3295209250.0,132788413.0,0
,,,1000055.0,0
,,,465073445.0,0
,9457171234.0,,48713952.0,0
,14621220000.0,,45833.0,0
,180500000000.0,,134197892.0,0
21.0,3329000000.0,4084000000.0,1908098030.0,0
,4203405000.0,,77958597.0,0
,,,323967549.0,0
,,,1074814.0,0
,11714850000.0,,,0
,,,30960643.0,0
,,,29708429.0,0
,,,33451.0,0
,,,1058071.0,0
25.0,283293700.0,427523700.0,30256690.0,0
154.0,8816295980.0,23708664848.0,122921943.0,0
,450480000.0,,,0
,,,3604053.0,0
,6561026760.0,,476917.0,0
429.0,72167624335.0,115924251762.0,,0
27.0,4049046618.0,6069972877.0,205551.0,0
,606334208186.0,,1192353.0,0
,,,34531.0,0
,,,448289678.0,0
,,,45407849.0,0
8.0,334400000.0,483816000.0,1559873.0,0
4.0,45000000.0,390000000.0,84930.0,0
12.0,85500000.0,184920000.0,21276358.0,0
,,,551810667.0,0
,70210000000.0,,2234172606.0,0
5.0,3941712948.0,3941712948.0,56020.0,0
,,,131989136.0,0
13.0,226393003.0,663393003.0,25937674.0,0
1.0,,20000000.0,,0
65.0,6575226122.0,14071836622.0,405086755.0,0
,190400000.0,,190669.0,0
,2223531500.0,,1192769.0,0
11.0,990112500.0,1860698500.0,5768627.0,0
90.0,98717283410.0,172717773172.0,3756508.0,0
22.0,159817770.0,450222680.0,13984961.0,0
15.0,1009238303.0,1965604811.0,104026.0,0
,,,2200060.0,0
,,,,0
,23882592000.0,,148846531.0,0
15.0,28811536117.0,75412468994.0,18864315.0,0
,2210468305470.0,,,0
,,,,0
,976568950800.0,,471605284.9,0
25.0,2565000000.0,3454000000.0,371179.0,0
17.0,91768540.0,159097340.0,40541922.0,0
,335000000.0,,1093541.0,0
103.0,5718520032.0,9398967991.0,315027926.0,0
38.0,26820636.0,5634604298.0,1563882.0,0
,,,75902.0,0
,13336324460.0,,168075960.0,0
,12551639116515.0,,,0
,,,13477.0,0
,26280000000.0,,283440703.0,0
,,,504756.0,0
,127002921969.0,,36626558.0,0
,,,1494730.0,0
,6115057400.0,,19804993.0,0
,633131796250.0,,25726239.8,0
19.0,44925617.0,505541491.0,191961355.0,0
,39007830000.0,,44791523.0,0
,,,184167.0,0
,,,1949618.0,0
,7590438128.0,,1379579.0,0
,32238626860.0,,3260.0,0
5.0,1600920548.0,5600920548.0,,0
98.0,6737489566.0,8514481090.0,1715273.0,0
,,,4564920.0,0
85.0,6440280000.0,12885880000.0,292191496.0,0
,206850000.0,,62864422.0,0
,,,1280782.0,0
,,,33643302.0,0
1.0,29000000.0,29000000.0,871616.0,0
,,,1001170.0,0
,,,79016.0,0
,,,1384250.0,0
,,,0.0,0
,9641016351648.0,,,0
,,,13514970.0,0
,,,1019196.0,0
39.0,6136000000.0,132920500260.0,30459233.0,0
27.0,1663406099.0,2162780458.0,109872112.0,0
,,,425142.0,0
,,,20066.0,0
,15661646116.0,,,0
60.0,1483800536.0,6117417583.0,1046702401.0,0
10.0,54518500.0,57518500.0,1667226.0,0
,,,4846982.0,0
,,,2856106.0,0
,,,6842880.0,0
,,,,0
11.0,811631515.0,824829063.0,86154.0,0
4.0,,279000000.0,36045.0,0
,65797306248.0,,107528644.0,0
2.0,18000000.0,112000000.0,914257.0,0
,517113075000.0,,23909411.7,0
2.0,13077000.0,13077000.0,214161778.86,0
,8950247448.0,,810771.0,0
,,,802465.0,0
,2200000.0,,53924.0,0
,400000000.0,,32006182.0,0
68.0,2638364414.0,4559540492.0,145615.0,0
,,,119807.0,0
,,,25221255.0,0
,50000000.0,,89684.0,0
,3826656000.0,,5994459.0,0
,93818714850.0,,,0
2.0,43500000.0,334500000.0,1268712.0,0
,,,34964.0,0
24.0,6013102036.0,8026810431.0,32922993.0,0
,286437465140.0,,,0
,646115000.0,,7958426.0,0
,11340000000.0,,,0
,,,46254610.0,0
6.0,150000000.0,588000000.0,1012522.0,0
,14310000000.0,,12679546.0,0
,,,1916995.0,0
2.0,9599904.0,12922364.0,1167547.0,0
,1372378398000.0,,190269496.0,0
,,,5064910.0,0
,662841000000.0,,2847026101.0,0
,42140000000.0,,,0
,,,1499235.0,0
,44720000000.0,,1981079.0,0
,6500000000.0,,257555906.0,0
,126000000.0,,11372771.0,0
,2221096150.0,,250069746.0,0
,,,32626422.0,0
91.0,20074855200.0,38145560056.0,,0
,,,27220578.0,0
46.0,4048231194.0,7025693397.0,0.0,0
,63872347896.0,,87201.0,0
60.0,2004854325.0,8426580682.0,27504909.0,0
,550000000.0,,965762.0,0
6.0,45000000.0,521000000.0,19862085.0,0
,,,1302435.0,0
123.0,16744348326.0,107611529429.0,1900716.0,0
7.0,503000000.0,503000000.0,23039378.0,0
29.0,1978681218.0,3276299616.0,1792318.0,0
63.0,94397665.0,155557492.0,1904941.0,0
20.0,12697711136.0,37702789218.0,39004207.0,0
17.0,1725557500.0,4277777218.0,,0
,350166178284.0,,,0
,5250000000.0,,427287359.0,0
,,,,0
50.0,8424402123.0,12586332869.0,215049771.0,0
,8514000000.0,,226263728.0,0
7.0,,21500000000.0,450000.0,0
,,,859413276.7,0
,509229000000.0,,377538542.0,0
